"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"max"	"maxcol"	"model"
"GO:0051279"	0.000342959899581656	0.00167686681430687	0.025895464853712	0.00124031046265993	0.484538513407437	0.000157144455273424	0.000244326079370748	0.00125432561101454	0.484650088416644	"0.484650088416644"	"9"	"OU"
"GO:0007368"	7.29888892016881e-08	0.000701555499425713	0.613886323948698	0.180779565067778	0.000452444197467779	8.19566681257363e-08	1.33710440731893e-05	2.9970478075979e-06	0.204163588249193	"0.613886323948698"	"3"	"HCanc-to-anc"
"GO:0071333"	6.2528818103774e-07	9.13907984743473e-07	0.0119768421660583	0.000286188428145343	0.987210574744486	3.86064353329485e-05	7.35004546764448e-07	3.9366031216572e-07	0.000485120364952331	"0.987210574744486"	"5"	"HCGanc-to-anc"
"GO:1901796"	9.7441455432314e-11	4.90756570440573e-10	6.82157099367525e-07	2.99641252553656e-09	3.27162481539162e-10	3.60694466046168e-11	1.22511613404214e-08	0.0351807685894455	0.964818533054451	"0.964818533054451"	"9"	"OU"
"GO:0071339"	0.00478367781408157	0.00177596830489537	0.022532181068364	0.0066599479666355	0.943108486146866	0.0163098738159511	0.00176037412532368	0.00179340559219417	0.00127608516568816	"0.943108486146866"	"5"	"HCGanc-to-anc"
"GO:0030449"	0.00305504093433785	0.105800501387989	0.333493796668735	0.208046101572804	0.00178084895691481	0.00145016866750962	0.00112409488640431	0.167613646954441	0.177635799970866	"0.333493796668735"	"3"	"HCanc-to-anc"
"GO:0061418"	0.000414449050147897	0.000793158152342518	0.0120539800596747	0.000227835647706786	0.000221172423267641	0.00030064063598713	0.000212729742877983	0.0244171681252258	0.961358866162769	"0.961358866162769"	"9"	"OU"
"GO:0042098"	0.00624570890301068	0.0151877233200769	0.00276003025994039	0.00236961451445033	0.00245513401192881	0.0185031613031286	0.946874222756889	0.00331836304018269	0.0022860418903928	"0.946874222756889"	"7"	"HCGOanc-to-anc"
"GO:0006361"	0.0140730721548116	0.0119112446010681	0.0287436945139705	0.0086229138161977	0.857499656949894	0.00563060258395188	0.00519436776692795	0.0202932513610559	0.0480311962521219	"0.857499656949894"	"5"	"HCGanc-to-anc"
"GO:0006363"	0.00169746557585047	0.00542509981974907	0.00575614355699981	0.000692201027311116	0.796865608652646	0.000659860032260242	0.00101774374321342	0.00188084727738576	0.186005030314584	"0.796865608652646"	"5"	"HCGanc-to-anc"
"GO:0006362"	0.000712438930934987	0.00162495622308614	0.00234442441046726	0.000281337294095546	0.961112867920023	0.000309667982404231	0.000406285034317737	0.000639458674802581	0.0325685635298682	"0.961112867920023"	"5"	"HCGanc-to-anc"
"GO:0006364"	3.36123642767914e-19	3.87513137349031e-17	1.84526028827336e-09	3.55953201663395e-13	0.997164082479912	0.00283573207628455	1.83598187163794e-07	1.75581015845013e-19	1.50228436455344e-21	"0.997164082479912"	"5"	"HCGanc-to-anc"
"GO:0006367"	2.49606291893059e-23	4.03766258656867e-17	0.0325720654202845	1.63193583317121e-10	0.967425978793352	3.75331696497012e-18	3.5553905268131e-17	1.83616903342425e-21	1.9556231700256e-06	"0.967425978793352"	"5"	"HCGanc-to-anc"
"GO:0006366"	1.01740035042277e-76	7.10361958539797e-50	0.999998973090802	3.11746100970284e-24	5.52008361432892e-07	2.21496131813956e-58	3.25119930038883e-53	1.64854688374688e-65	4.74900836277611e-07	"0.999998973090802"	"3"	"HCanc-to-anc"
"GO:0006369"	2.58008438736693e-08	3.78304185216214e-05	0.124519789489308	0.000419080744389972	0.000184970246308779	1.18998415127537e-08	1.15541285941445e-06	1.18944246174645e-06	0.874835946545465	"0.874835946545465"	"9"	"OU"
"GO:0006368"	4.57675534715383e-14	1.12352496252817e-11	0.0309617011677472	1.05138100100877e-05	0.969025208903279	5.36168919663813e-07	3.41455081934349e-11	1.54538422064942e-13	2.03990446304578e-06	"0.969025208903279"	"5"	"HCGanc-to-anc"
"GO:0016363"	9.53221268876069e-08	2.07891049754683e-06	0.000739254249605183	0.000121663877256601	0.919523622390033	1.47160361679906e-07	5.28110207369933e-08	0.00221603899083826	0.0773970462882599	"0.919523622390033"	"5"	"HCGanc-to-anc"
"GO:0048557"	0.0523676350861219	0.0342951514800197	0.0229225553221102	0.0388117882672061	0.019494819851229	0.754146675503127	0.0380731024097778	0.0208280673789183	0.0190602047014906	"0.754146675503127"	"6"	"Orang-to-anc"
"GO:0017015"	0.000495805948821961	0.00916132499085091	0.146961161345748	0.699614357574695	0.000317655691322454	0.00027496996723004	0.000468667004998018	0.00373589590460824	0.138970161571725	"0.699614357574695"	"4"	"Gorilla-to-anc"
"GO:0017016"	0.0100336559819589	0.00540891619571341	0.00373566298279595	0.00375154640816278	0.00381181781039298	0.101689329794615	0.836098950128934	0.028016691093321	0.00745342960410636	"0.836098950128934"	"7"	"HCGOanc-to-anc"
"GO:0042542"	3.10039905299176e-05	1.49922797792477e-05	0.000966000983314862	0.000180896014212677	0.946174114295903	0.0147976280128244	0.0377878535802991	3.65065845453497e-05	1.1004258591813e-05	"0.946174114295903"	"5"	"HCGanc-to-anc"
"GO:0043154"	3.45273444990504e-08	0.999984766653958	1.48674191597543e-06	3.31234478493791e-06	7.80146345618501e-06	1.10470024354574e-07	2.97828693262987e-08	2.44560760946132e-06	1.24080371527788e-08	"0.999984766653958"	"2"	"Chimp-to-anc"
"GO:0043153"	0.0208712141819626	0.00923470777079537	0.106495539082547	0.0829675256190223	0.0709574507975526	0.492529762393589	0.0448060181711292	0.0871006154662305	0.0850371665171715	"0.492529762393589"	"6"	"Orang-to-anc"
"GO:0070888"	0.00923868640454775	0.00516874367274479	0.18724156649128	0.304460719053669	0.145908760037725	0.160436705531389	0.00699922100316328	0.0472173993648053	0.133328198440676	"0.304460719053669"	"4"	"Gorilla-to-anc"
"GO:0004857"	5.5033820958871e-05	0.000347010131697503	0.664799002333409	0.153884496371423	0.00133226173647856	0.000358720363211919	4.31963971540836e-05	0.000303758708426151	0.178876520137241	"0.664799002333409"	"3"	"HCanc-to-anc"
"GO:0090280"	0.116382855996018	0.0701964587133757	0.156302314658248	0.0725441228960594	0.363599771852671	0.0656424190837794	0.0429514909796971	0.0810031418311994	0.0313774239889521	"0.363599771852671"	"5"	"HCGanc-to-anc"
"GO:0048738"	0.0653429108906882	0.0506470850479191	0.0240685250288466	0.0251050041652073	0.0241100887224377	0.135007656883611	0.622437670175356	0.0293484486624333	0.023932610423501	"0.622437670175356"	"7"	"HCGOanc-to-anc"
"GO:0005102"	2.98724226166278e-57	7.93097500259395e-33	0.999992813738356	4.38250189809155e-08	3.35607270271735e-22	3.80081681429309e-48	2.93396625933022e-34	7.43978541130317e-48	7.1424366254527e-06	"0.999992813738356"	"3"	"HCanc-to-anc"
"GO:0005104"	0.00149985229623868	0.010739932911444	0.172542796947627	0.0125040334166648	0.764804064337258	0.00877265307595431	0.0017180805310213	0.0013903885269284	0.0260281979568637	"0.764804064337258"	"5"	"HCGanc-to-anc"
"GO:0042169"	0.0373874196397406	0.0308669626434108	0.0146995385328488	0.0146145757396795	0.0322264571704688	0.132523520534916	0.706103099140219	0.017954193742827	0.01362423285589	"0.706103099140219"	"7"	"HCGOanc-to-anc"
"GO:0010107"	0.000528289567319183	0.000276991224815895	0.00908138546091433	0.00437534489160728	0.0655505658748822	0.624283054583686	0.00675377308859532	0.0598350235106518	0.229315571797528	"0.624283054583686"	"6"	"Orang-to-anc"
"GO:0008203"	9.32697959228109e-12	0.999963259787288	3.01069602476332e-09	6.26368861333964e-07	3.45157719739773e-12	2.49334002791188e-11	1.1021189630513e-10	6.11464311725879e-07	3.5499220918968e-05	"0.999963259787288"	"2"	"Chimp-to-anc"
"GO:0003887"	0.000213849220397557	0.001361326098559	0.0478807837001296	0.00124455646965978	0.743084617929969	9.82156541516064e-05	0.000162702693091727	0.000807937517573315	0.205146010716468	"0.743084617929969"	"5"	"HCGanc-to-anc"
"GO:0042162"	0.00186139773901125	0.00574745307588196	0.0716982923798938	0.00606426688391794	0.508208874598037	0.00112190936791047	0.000749656913386172	0.00779288065967964	0.396755268382282	"0.508208874598037"	"5"	"HCGanc-to-anc"
"GO:0001731"	0.00158653246789944	0.443613175168104	0.0397082586262562	0.00934237789441456	0.297796021575148	0.000602268851431103	0.072207468295519	0.00216829615193519	0.132975600969293	"0.443613175168104"	"2"	"Chimp-to-anc"
"GO:0001736"	0.0102260533854635	0.0508861708253742	0.00464848724043647	0.00583266126828273	0.00655553574665675	0.164776259935282	0.748911194729671	0.00440842138188036	0.00375521548695277	"0.748911194729671"	"7"	"HCGOanc-to-anc"
"GO:0036151"	0.00205203239317472	0.00269649827995209	0.0290802231214849	0.00304658514515956	0.660493706860678	0.00111585394272908	0.000759145606659636	0.00580551529917849	0.294950439350984	"0.660493706860678"	"5"	"HCGanc-to-anc"
"GO:0036152"	0.065166463357193	0.0323875704453078	0.115803734583861	0.0881904836772608	0.174496196423686	0.0489624635328315	0.0445467304218884	0.182772933916124	0.247673423641848	"0.247673423641848"	"9"	"OU"
"GO:0032433"	5.95791564767738e-07	0.00184621065408096	0.906380536750893	0.00483318714090244	0.0110645455935936	0.00010857850676824	6.44648854686553e-06	3.38234659853193e-06	0.0757565167270513	"0.906380536750893"	"3"	"HCanc-to-anc"
"GO:0032922"	6.93235526759231e-06	2.69737767030039e-05	0.109219639458296	0.0123486634887537	0.398911326555713	4.11183702211235e-05	2.89734487865691e-06	5.63511203418356e-05	0.479386097529825	"0.479386097529825"	"9"	"OU"
"GO:0032924"	0.148602948563321	0.0547604232296875	0.0551457936736021	0.0880059880064562	0.383070192481671	0.0610905494450695	0.0838299821551356	0.0710055819984608	0.054488540446597	"0.383070192481671"	"5"	"HCGanc-to-anc"
"GO:0032435"	0.00390446716723489	0.0300605139617293	0.00316152430180251	0.0019384254879575	0.00250705003450531	0.00546081777693525	0.950020600399	0.00151400798925651	0.00143259288157874	"0.950020600399"	"7"	"HCGOanc-to-anc"
"GO:0032438"	0.187987812649428	0.0693260094131099	0.0816555745158311	0.11442140006623	0.126519015875531	0.0693176651154754	0.108204564516786	0.102220962697342	0.140346995150266	"0.187987812649428"	"1"	"Human-to-anc"
"GO:0016627"	0.000169373142180378	0.072463269554015	0.0511203527825141	0.0169055299699101	0.0100732489046525	7.74384554141159e-05	0.0016167503846956	0.00095382624525574	0.846620210561362	"0.846620210561362"	"9"	"OU"
"GO:0043434"	9.14247584210007e-15	8.56704388409102e-11	0.00299053912647105	0.997006539717265	3.94604329216501e-11	3.96094562716638e-08	9.20065366699281e-11	1.10984601085859e-13	2.88132955045967e-06	"0.997006539717265"	"4"	"Gorilla-to-anc"
"GO:0072659"	3.87731047931323e-06	0.20616506009808	0.757125722972937	0.00914597731210288	0.013874085448678	5.13077032209932e-05	1.88326160657189e-06	0.00703514851726202	0.00659693737563354	"0.757125722972937"	"3"	"HCanc-to-anc"
"GO:0043433"	6.89164333064966e-05	8.01400414738342e-05	0.353449810293604	0.00256270101838498	0.535864652464609	0.000698406689135159	2.87135470968982e-05	0.00041847241978202	0.106828187092608	"0.535864652464609"	"5"	"HCGanc-to-anc"
"GO:0016197"	9.02040624592119e-12	7.32073321593606e-09	8.90260292507255e-07	4.41735059751743e-12	2.05629539435804e-11	2.1265292834968e-10	3.32113146179452e-12	2.23866013143592e-07	0.999998878302986	"0.999998878302986"	"9"	"OU"
"GO:0016192"	2.2439370237764e-15	3.99513098823751e-10	0.0657481697178052	0.933945139482082	4.68344876545883e-09	3.20897182307221e-12	1.35652954584978e-15	6.8706615275481e-08	0.000306617007323215	"0.933945139482082"	"4"	"Gorilla-to-anc"
"GO:0008277"	2.57681519756027e-06	0.000228698180112238	0.785870360129985	0.20863288794472	0.000290582019358332	3.65373822288271e-06	1.31686135839362e-05	1.91779654048697e-05	0.0049388945934151	"0.785870360129985"	"3"	"HCanc-to-anc"
"GO:0070509"	0.000828016467273037	0.00129739743844137	0.0479233631087126	0.00192103003869644	0.924464519776809	0.000791781816345685	0.00158890614827752	0.000431974261318375	0.020753010944126	"0.924464519776809"	"5"	"HCGanc-to-anc"
"GO:0008270"	6.92266601410611e-167	2.18307816627983e-85	0.999999998593349	2.20558448059847e-45	1.40665047811322e-09	9.1737934772472e-110	1.51280893843618e-99	5.33923383173595e-143	4.561642927279e-31	"0.999999998593349"	"3"	"HCanc-to-anc"
"GO:0042391"	1.3832675124889e-12	1.57437140316668e-09	0.000100075573753973	4.88934937625934e-07	0.000356800968382117	3.12700977580161e-12	8.31391866489551e-13	3.19641695252092e-08	0.999542600979044	"0.999542600979044"	"9"	"OU"
"GO:0042393"	1.03050514277669e-06	4.14031981143386e-07	0.000514436677631803	0.000219195468600812	0.000778300909596683	0.998429493440504	3.15395453669384e-05	2.55878253604994e-05	1.59581544948518e-09	"0.998429493440504"	"6"	"Orang-to-anc"
"GO:0071108"	2.29709724215291e-05	7.65901644481919e-05	0.379263899324616	0.505270768776502	0.00500486983797138	0.0232667290420382	3.14592232334299e-05	3.90105699172993e-05	0.0870237020888527	"0.505270768776502"	"4"	"Gorilla-to-anc"
"GO:2000811"	0.000626139351212249	0.167768799260899	0.288424842848916	0.0126298810843494	0.0504997896442974	0.000395170771366526	0.000975311057599955	0.00417926401370559	0.474500801967654	"0.474500801967654"	"9"	"OU"
"GO:0003674"	2.14079113348694e-101	3.52977961139529e-79	1.28438794523645e-32	1.02309095173473e-66	1	5.03564324780773e-91	2.55398342427199e-91	6.2662796640598e-87	1.68103305811809e-21	"1"	"5"	"HCGanc-to-anc"
"GO:0003676"	3.10516628476064e-95	2.03223770549579e-59	0.999976605538537	4.19939334456582e-20	4.7397229664993e-25	2.82461792685949e-78	4.2126760943557e-71	1.08116622095501e-76	2.33944614627231e-05	"0.999976605538537"	"3"	"HCanc-to-anc"
"GO:0003677"	2.0652579465846e-185	3.14817393946653e-117	1	8.00480979510513e-41	2.23689435661813e-42	1.38280982742043e-144	4.37253217396817e-155	3.20522401702559e-141	3.37878668584673e-18	"1"	"3"	"HCanc-to-anc"
"GO:0003678"	0.00898124521536825	0.0135016882113979	0.419972056041778	0.119832911200589	0.0869467406847838	0.273024282178554	0.0711702248262003	0.00330762835596699	0.00326322328536246	"0.419972056041778"	"3"	"HCanc-to-anc"
"GO:0048701"	6.43357164414948e-13	1.1989890848166e-09	1.75976761782825e-12	4.28324620504007e-13	2.34340742631602e-12	3.60198840282111e-10	0.999999998421804	1.35925968381427e-11	2.41051594168393e-13	"0.999999998421804"	"7"	"HCGOanc-to-anc"
"GO:0030877"	0.0783925729469183	0.0315320348652526	0.149506153722666	0.271156959911025	0.0495612685187222	0.307569817128308	0.0534095077761519	0.0303199251261857	0.0285517600047694	"0.307569817128308"	"6"	"Orang-to-anc"
"GO:0030879"	4.99063691292237e-05	0.000407494540601231	0.511896877524512	0.0043252713677549	0.383205560923636	0.00178253476469315	3.1490527720908e-05	0.000202802083954137	0.098098061897998	"0.511896877524512"	"3"	"HCanc-to-anc"
"GO:0048709"	1.16114174542224e-07	0.741938088089059	1.93205366775609e-07	5.07023355761744e-08	0.000115001129255541	0.0697231941640831	9.93121030690955e-06	1.56224867421343e-05	0.188197802898677	"0.741938088089059"	"2"	"Chimp-to-anc"
"GO:0097150"	3.18718870533835e-06	0.0102168234953752	0.0355005236962581	0.00118956040584226	0.0256061579549603	4.14950759740028e-06	4.43659560858739e-06	0.000152995038161871	0.927322166117491	"0.927322166117491"	"9"	"OU"
"GO:0007190"	2.14931849879888e-09	4.7053481794592e-08	3.19380646963299e-06	9.54193977352645e-07	5.36934952931394e-09	8.01676620289871e-10	0.999993805013713	1.97986535753767e-06	1.17466556381875e-08	"0.999993805013713"	"7"	"HCGOanc-to-anc"
"GO:0007193"	2.45394500920421e-05	0.851408818028738	0.00181242624219704	0.00143191000166625	4.11950638178233e-05	0.000198641318173179	0.0808289219183706	0.000762914227355432	0.0634906337495896	"0.851408818028738"	"2"	"Chimp-to-anc"
"GO:0007194"	0.00375665503115728	0.0168194526503458	0.0472056131303577	0.0154140510397622	0.417988472594077	0.00140185217529543	0.00395477980992022	0.00852405199172556	0.484935071577359	"0.484935071577359"	"9"	"OU"
"GO:0010923"	1.90536438987506e-14	1.09435744887773e-08	0.000133040875203236	9.51607524695255e-11	0.948798081667345	2.15783305669162e-14	1.8345875959848e-12	1.01879036390921e-11	0.0510688664066531	"0.948798081667345"	"5"	"HCGanc-to-anc"
"GO:0046677"	9.79559269123027e-13	6.4605693489231e-11	2.76601780042305e-08	4.23377561717179e-13	0.999999909141442	4.07294170964308e-13	1.33421323791937e-12	3.15101908115534e-12	6.31274784343298e-08	"0.999999909141442"	"5"	"HCGanc-to-anc"
